propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,externalReference,floor,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
98651324,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/f4/f2/1019315308.jpg,22,650.0,flat,rent,31.0,False,1,1,Calle del Doctor Fourquet,Madrid,Madrid,es,40.4064335,-3.6985906,False,https://www.idealista.com/inmueble/98651324/,1207,"La Casa Agency Lavapiés gestiona en exclusiva el alquiler de un piso interior en la calle Doctor Fourquet, en el barrio Lavapiés-Embajadores de Madrid Centro. Este inmueble ubicado en la tercera planta de una finca muy tranquila, se distribuye en: - Salón  - Cocina - Dormitorio con somier y un amplio armario - y cuarto de baño. A destacar que este piso en alquiler en la calle Doctor Fourquet está situado en una zona con una excelente comunicación. Ya que muy cerca se encuentran varias estaciones de Metro de Madrid y de Cercanías Renfe. Además, circulan por la misma varias líneas de autobuses de la EMT. Y existen varios aparcamientos en las proximidades, tanto públicos como para residentes. También dispone de acceso fácil y cómodo a las principales vías de salida y entrada a Madrid. Asimismo, el barrio de Lavapiés – Embajadores cuenta con una gran variedad de servicios sociales, de salud, educativos, financieros, gastronómicos, culturales y de ocio. Así como comerciales, con 2 mercados municipales, varios supermercados de las principales franquicias y múltiples comercios locales de proximidad con una gran variedad de productos. Se solicita: - DNI o NIE, - contrato de trabajo indefinido con al menos 1 año de antigüedad, - 3 últimas nóminas y - vida laboral actualizada. Y en caso de autónomos: - DNI o NIE, - última declaración de la renta, - 3 últimos pagos del IVA y - 3 últimos pagos del recibo de autónomos. A la firma del contrato se entregará: - mes en curso, - 1 mes de fianza - y mes de agencia (+ IVA). ¡Contáctanos: no dejes pasar esta oportunidad!",False,good,False,21.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Doctor Fourquet'}",False,False,False,False,False,False,,3,Centro,Lavapiés-Embajadores,False,,,
98827507,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/e3/39/1025037026.jpg,28,650.0,flat,rent,96.0,True,2,1,Calle de San Juan,Madrid,Aranjuez,es,40.0299792,-3.595984,False,https://www.idealista.com/inmueble/98827507/,43953,"PROMOCIÓN SEPTIEMBRE: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de Septiembre. Y además, ¡sin comisiones de agencia! Piso de 2 dormitorios y un cuarto de baño, de 96,90 m2 aproximadamente, se encuentra en el municipio de Aranjuez, en la provincia de Madrid. La vivienda se distribuye en: 2 dormitorios con armarios empotrados, un cuarto de baño, salón-comedor y cocina amueblada y equipada con horno, vitrocerámica y campana extractora. Dispone de trastero y aire acondicionado. Se ubica en la planta tercera de un edificio plurifamiliar de tres plantas sobre rasante, el cual no dispone de ascensor. Zona consolidada con todo tipo de servicios tales como, sanitarios, educativos, restaurantes, supermercados, comercios, campo de golf, parques infantiles y grandes zonas verdes. Hospital del Tajo a escasos 6 minutos y el Palacio Real de Aranjuez a 4,8 km. Bien comunicada con diversas líneas de transporte púbico: Autobuses líneas L4 y 429 y líneas de cercanías C3 y C3A. Dispone de buenas conexiones con todo tipo de carreteras, nacional, comarcal, local y autovías. *Promoción válida para contratos firmados antes de 30 de Septiembre del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en Calle de San Juan'}",True,False,True,False,False,False,7032648-AL,3,Nuevo Aranjuez-Ciudad de las Artes,,False,,,
97920712,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/01/b0/995017590.jpg,29,660.0,flat,rent,168.0,False,4,2,Calle Acrópolis de Atenas,Madrid,Aranjuez,es,40.0557898,-3.5922225,False,https://www.idealista.com/inmueble/97920712/,41221,"PROMOCIÓN SEPTIEMBRE: GRATIS Alta de Suministros si reservas antes del 31 de Septiembre. Y además, ¡Sin comisiones de agencia! Viviendas de cuatro dormitorios en la tercera planta de un edificio de tres alturas sobre rasante, construido en 2005 y en perfecto estado de conservación, con ascensor y ubicadas en el barrio de Ciudad Jardín (Aranjuez) provincia de Madrid. La vivienda consta de unos 151 m2 construidos aproximadamente. Totalmente exterior. Está distribuida en amplio y luminoso salón-comedor, cocina independiente muy luminosa con muebles altos, bajos y semi-equipada (dispone de horno, placa vitrocerámica y campana extractora), cuatro dormitorios (el principal con armario empotrado), dos cuarto de baño, lavadero y terraza. Cuenta con plaza de garaje y trastero. Dispone de suelos de gres en todas las estancias, cerramientos de aluminio blanco tipo Climalit, calefacción individual por gas natural. Zona consolidada con todo tipo de servicios y comercios. Hospital del Tajo a escasos 6 minutos, colegios, Campo de golf y grandes zonas verdes (conocido parque La Montaña a 5 min caminando). Bien comunicada con diversas líneas de transporte púbico: Autobuses líneas L4 y 429 y líneas de cercanías C3 y C3A. m². *Promoción válida para contratos firmados antes de 30 de Septiembre del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,4.0,{'typology': 'flat'},"{'subtitle': 'La Montaña-El Cortijo, Aranjuez', 'title': 'Piso en Calle Acrópolis de Atenas'}",True,False,True,False,False,False,1000015223-CA,3,La Montaña-El Cortijo,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98703594,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/a4/7f/1021043136.jpg,19,690.0,flat,rent,64.0,True,2,1,Val,Madrid,Alcalá de Henares,es,40.4834597,-3.3519837,False,https://www.idealista.com/inmueble/98703594/,30634,"Apartamento en planta baja, con acceso directo desde la calle Av. Lope de Figueroa. Zona dotada de todos los servicios (colegios, institutos, centro médico, C. C. El Val, galería Juan de Austria. etc), bien comunicada con bus urbano, Continental y Renfe.    Se alquila semi-amueblado. Consta de cocina independiente amueblada y equipada con electrodomésticos (Vitrocerámica, horno, campana, lavadora, frigorífico y microondas), salón, terraza cerrada de aluminio con 2 armarios que sirven para trastero, baño con plato de ducha y 2 dormitorios.  Suelos de tarima, carpintería interior lacada en blanco y exterior de aluminio con cristal climalit (rejas), calefacción eléctrica, aire acondicionado con bomba de calor en un dormitorio, agua caliente mediante termo eléctrico, 2 armarios empotrados en hall de entrada y pasillo de distribución.  Consumo de agua incluido en el precio. Sólo se paga gasto de luz.  No se admiten mascotas.  Se requiere solvencia económica por tramitar seguro de impago.",False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Val, Alcalá de Henares', 'title': 'Piso'}",False,False,False,False,False,False,ALQ2075,bj,Val,,False,,,
98620346,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/83/a5/1018285444.jpg,24,750.0,studio,rent,25.0,True,0,1,Calle de Francisco Silvela,Madrid,Madrid,es,40.4282477,-3.6689173,False,https://www.idealista.com/inmueble/98620346/,3177,"FOR RENT INMOBILIARIA OPORTUNIDAD! Estudio EXTERIOR en quinta planta, luminoso y tranquilo, frente al parque Eva Peron, compuesto de zona diáfana, cocina americana, equipada con electro domésticos nevera, lavadora, microondas, placa vitroceramica y campana extractora, armario empotrado de gran capacidad y cama, cuarto de baño con plato de ducha, ascensor. CALEFACCIÓN CENTRAL INCLUIDA EN LA RENTA.  Muy buena comunicación de transportes bus y metros LISTA ( L-4 ) MANUEL BECERRA ( L-2, L-6 ) DIEGO DE LEON ( L-4, L-5 y L-6 ). Zona muy comercial y gran variedad ocio-cultural, rodeado de todos los servicios. Próximo a "" IE "" INSTITUTO DE EMPRESA, HOSPITALES y UNIVERSIDADES. DISPONIBILIDAD INMEDIATA. Infórmate sin compromiso y agenda nuestros números: 672699621 - 607043807 también atendemos por whatsapp.",False,good,False,30.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lista, Madrid', 'title': 'Estudio en Calle de Francisco Silvela'}",True,False,False,False,False,False,,5,Barrio de Salamanca,Lista,True,,,
98854687,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/38/69/1026087786.jpg,45,750.0,chalet,rent,216.0,False,3,2,Calle Venezuela,Toledo,Mocejón,es,39.9332884,-3.9223194,False,https://www.idealista.com/inmueble/98854687/,56881,"SOLEY pone a tu disposición un bonito chalet adosado en Mocejón El chalet está distribuido en tres plantas. En la planta principal dispone de salón muy luminoso, cocina amueblada y equipada con todos los electrodomésticos con salida directa a la parcela y un cuarto de aseo de cortesía. En la planta primera 3 dormitorios, el principal con cama de matrimonio, amplio vestidor y aire acondicionado. Otro de los dormitorios también dispone de aire acondicionado Planta semisótano en la que encontramos un trastero y un amplio salón El inmueble dispone de plaza de garaje cubierta En el patio hay una zona de descanso e instalada una piscina portátil. Piso situado en Mocejón, muy cerca de Toledo centro a tan sólo 13 minutos en coche y en una zona con todos servicios: parque, supermercados, centro de salud, etc. MEJOR VER. Llámanos y te enseñaremos la vivienda.",False,good,False,3.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Mocejón', 'title': 'Chalet adosado en Calle Venezuela'}",False,False,False,False,False,False,23254,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
91275851,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/0e/cf/810830639.jpg,29,725.0,flat,rent,45.0,True,1,1,"Calle de la Pirra, 44",Madrid,Madrid,es,40.444004,-3.584382,True,https://www.idealista.com/inmueble/91275851/,10508,"Vivienda de un dormitorio amueblada con plaza de garaje.  Incluye consumo de agua y gastos de comunidad.  Dormitorio con cama de 135 cm y armario empotrado. Baño amplio completo con bañera y bidé.  Salón comedor amueblado con ventana mirador.  Cocina independiente amueblada y con electrodomésticos: nevera 140cm (con congelador independiente en la parte superior), horno, vitrocerámica de dos fuegos, lavavajillas, lavadora y microondas. Plaza de garaje de acceso directo al edificio. Aire acondicionado y bomba de calor. Suministros de la vivienda son agua y luz. No hay gas. Agua incluida.  Urbanización: Piscina grande con césped. Gimnasio. Pista de paddle. Servicio de portería 24 horas. Amplia con zonas ajardinadas.  NO SE ACEPTAN MASCOTAS.  Contrato por un mínimo de 4 meses, se puede renovar. Se requiere contrato de trabajo y las dos últimas nóminas y reserva de 900€. Junto al CC Plenilunio. A 5 minutos del aeropuerto. EMT Línea 77. Parada en la urbanización. Carreteras: A2, M21, M40, M45, M11. A 8 minutos de Avenida de América. Teléfono de contacto: 608544500.",False,good,False,16.0,{'typology': 'flat'},"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en Calle de la Pirra, 44'}",True,False,False,False,False,False,Pirra 725€,2,San Blas,Rejas,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98799171,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/15/a8/1024153856.jpg,31,620.0,flat,rent,85.0,False,1,1,Calle de Pedro Faura,Madrid,Pinto,es,40.2389218,-3.7030263,False,https://www.idealista.com/inmueble/98799171/,19767,"PROMOCIÓN SEPTIEMBRE: 1 MES DE ALQUILER GRATIS si reservas antes del 30 de Septiembre. Y además, ¡sin comisiones de agencia! Excelente piso de aproximadamente 59,65 m², se encuentra en el municipio de Pinto, provincia de Madrid. La vivienda se distribuye en: un dormitorio, un cuarto de baño, cocina equipada y luminoso salón comedor. Dispone de plaza de garaje. Se encuentra en la planta baja de un edificio de tres alturas sobre rasante y dos plantas sótano, el cual dispone de ascensor. La cocina cuenta con muebles altos y bajos, dispone de horno, placa vitrocerámica y campana extractora. Dispone de armario empotrado en el dormitorio y baño completo con bañera. Dispone de suelos de cerámica en toda la vivienda, cerramientos de aluminio, pintura lisa, termo para agua caliente y calefacción individual por energía eléctrica. Vivienda en perfecto estado de conservación orientada a las zonas comunes del edificio. Edificio con año de construcción aproximado 2007 situado en una zona consolidada con todo tipo de servicios y comercios a su alrededor. Colegios y grandes zonas verdes. Comunicaciones completas con el resto de la provincia por carreteras y autopistas, servicios de ferrocarriles (cercanías a tan sólo 5 minutos) autobuses interurbanos. Buenas comunicaciones con el resto de la ciudad, con paradas próximas de autobuses urbanos interurbanos. *Promoción válida para contratos firmados antes de 30 de Septiembre del 2022 (incluido). Esta promoción no es acumulable. Condiciones válidas para inmuebles identificados en webs y portales con detalle promocional de campaña identificado en descriptivo del anuncio.",True,good,False,7.0,{'typology': 'flat'},"{'subtitle': 'San José - Buenos Aires, Pinto', 'title': 'Piso en Calle de Pedro Faura'}",True,False,True,False,False,False,1000044771-CA,bj,San José - Buenos Aires,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98908900,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/5e/c2/1027380799.jpg,25,590.0,flat,rent,52.0,True,1,1,Los Molinos,Madrid,Los Molinos,es,40.7039311,-4.0705474,False,https://www.idealista.com/inmueble/98908900/,44526,"CAVALIER ALQUILA. Apartamento amueblado de 52m2 en planta baja con jardín de 100m2. Con 1 dormitorio, salón comedor de 24m2, baño y cocina. Dispone de cerramientos de PVC con Climalit, dos estufas de pellets y suelos cerámicos.    No se admiten mascotas.    La antigua casa de guardeses, en la planta baja de una villa de principios del siglo XX, se ha convertido en un refugio para descansar y disfrutar de su jardín privado a la sombra de su parra centenaria, rodeada de encinas y robles.    Sin problemas de aparcamiento, dejaras tu vehículo junto a la puerta peatonal de acceso y te olvidaras del coche, pues en tan solo 10 minutos andando estarás en el centro del pueblo y a 5 minutos de la estación de Cercanías Renfe. A solo 35 minutos en coche del centro de Madrid.    Se requiere acreditar ingresos vía nómina, contrato laboral en vigor o resumen de IVA anual, o en lugar de lo anterior, aportar aval bancario.    Es necesario abonar DOS mensualidades como fianza.    Los honorarios de intermediación que paga el arrendatario son de UNA mensualidad más IVA.",False,good,False,11.0,{'typology': 'flat'},"{'subtitle': 'Los Molinos', 'title': 'Piso'}",False,False,False,False,False,False,837,bj,,,False,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
88875520,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/f7/87/732176063.jpg,15,750.0,penthouse,rent,80.0,True,0,1,Zona Industrial,Madrid,Tres Cantos,es,40.6038483,-3.6957713,False,https://www.idealista.com/inmueble/88875520/,20818,"PLAZA DE GARAJE INCLUIDA EN EL PRECIO.  Maravilloso loft ático exterior en alquiler, con magníficas calidades, muy luminoso y tranquilo. Tiene 80 m² y se encuentra completamente reformado. Es un loft diáfano, que cuenta con dos amplios espacios: una zona de habitación con terraza de 10 m² aproximadamente, y una zona de salón-comedor, con la cocina integrada y equipada con los principales electrodomésticos. Tiene además un vestidor, y un baño completo con plato de ducha. Tiene aire acondicionado por bomba de aire frío/calor, termo para agua caliente y suelos de tarima. En el precio se incluye una plaza de garaje. La urbanización cuenta con conserje en horario de portería, piscina comunitaria, pista de pádel y zonas verdes. Mantiene perfectas comunicaciones con líneas de autobuses hacia la estación de Renfe y directamente a Madrid. Interesados contactar con el asesor de la zona.",False,good,False,9.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Zona Industrial, Tres Cantos', 'title': 'Ático'}",False,False,False,False,False,False,3248-16907,1,Zona Industrial,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
